hex_id,population,pop_20_29,income_index_pln,n_obwody
0,303.0,44.0,3059.4,1
1,426.0,38.0,3044.0,1
2,1074.0,78.0,3055.972067039106,3
3,646.0,52.0,3032.4034055727557,2
8,309.0,25.0,3059.4,1
9,796.0,77.0,3044.0,3
10,3600.0,359.0,3035.3576944444444,14
11,1638.0,161.0,3001.798290598291,9
20,487.0,33.0,3088.4,2
25,587.0,59.0,3059.4,2
26,864.0,119.0,3048.7590277777776,4
27,2519.0,283.0,2998.543112346169,12
28,4746.0,488.0,2990.6534134007584,22
29,151.0,14.0,3016.8,1
30,1707.0,222.0,3111.0,7
33,106.0,6.0,3045.5,1
34,129.0,16.0,3045.5,1
35,290.0,33.0,3045.5,1
36,127.0,12.0,3045.5,1
37,33.0,4.0,3045.5,1
44,251.0,17.0,3088.4,1
45,646.0,37.0,3088.3999999999996,3
46,11.0,3.0,3141.2,1
47,12.0,1.0,3091.5,1
50,38.0,4.0,3091.5,1
52,1397.0,454.0,3162.3,1
53,1590.0,119.0,3038.4078616352203,4
54,2671.0,302.0,2999.1676525645826,11
55,504.0,46.0,3016.8,2
56,637.0,89.0,3074.621350078493,2
59,36.0,4.0,3045.5,1
61,230.0,20.0,3045.5,1
62,417.0,35.0,3045.5,1
63,55.0,2.0,3045.5,1
64,310.0,23.0,3045.5,2
65,0.0,0.0,,1
71,576.0,47.0,3088.4,1
72,0.0,0.0,,1
75,983.0,114.0,3141.2,2
76,131.0,38.0,3091.5,1
77,107.0,9.0,3091.5,2
80,685.0,185.0,3162.3,2
82,576.0,64.0,3090.1000000000004,2
83,457.0,52.0,3011.1816192560177,2
84,1034.0,89.0,3012.042166344294,4
85,1058.0,109.0,3012.455765595463,4
92,70.0,5.0,3045.5,1
94,383.0,21.0,3045.5,1
95,0.0,0.0,,1
97,54.0,6.0,3069.0,1
100,415.0,28.0,3114.9,2
101,240.0,20.0,3114.9,1
102,799.0,79.0,3088.4,3
105,186.0,28.0,3139.4,1
106,2832.0,260.0,3127.8836158192084,5
107,525.0,87.0,3125.2,1
108,29.0,5.0,3091.5,1
109,12.0,0.0,3091.5,1
110,11.0,1.0,3091.5,2
111,722.0,134.0,3097.9000000000005,1
113,2473.0,518.0,3145.9506267691063,3
114,2012.0,232.0,3038.0999999999995,9
115,2121.0,224.0,3023.739038189533,11
116,1044.0,123.0,3009.1268199233714,4
121,0.0,0.0,,1
123,0.0,0.0,,1
125,6.0,0.0,3045.5,1
126,239.0,19.0,3045.5,1
127,233.0,24.0,3045.5,1
131,232.0,15.0,3069.0,1
132,651.0,85.0,3114.9734254992322,4
133,992.0,431.0,3114.8999999999996,6
134,439.0,216.0,3104.4569476082006,2
135,1070.0,211.0,3118.3521495327104,4
136,2357.0,293.0,3120.7892660161224,9
137,1318.0,196.0,3112.511229135053,6
138,2394.0,274.0,3092.511779448622,8
139,1914.0,266.0,3113.552037617555,5
140,586.0,58.0,3089.572013651877,3
141,2145.0,245.0,3082.6692307692306,5
143,746.0,58.0,3083.305898123325,2
144,2178.0,176.0,3090.837878787879,6
146,1564.0,166.0,3067.23868286445,7
147,4138.0,425.0,3030.0549057515705,23
148,4937.0,600.0,3068.7496860441565,20
151,0.0,0.0,,1
156,9.0,1.0,3045.5,1
157,136.0,13.0,3045.5,2
159,117.0,17.0,3045.5,1
160,527.0,74.0,3045.5,2
163,163.0,14.0,3115.0,1
164,470.0,33.0,3115.0,2
165,453.0,38.0,3069.0,2
