hex_id,population,pop_20_29,income_index_pln,n_obwody
685,416.0,24.0,3047.4000000000005,1
686,284.0,27.0,3005.2,1
687,406.0,59.0,3005.2,1
688,502.0,53.0,2969.6,1
692,530.0,71.0,3108.0,1
693,1621.0,323.0,3097.050030845157,7
694,1050.0,166.0,3118.047428571429,4
695,2374.0,316.0,3108.946251053075,11
696,477.0,56.0,3080.4566037735844,3
697,3508.0,562.0,3046.262343215508,23
698,464.0,211.0,3105.455172413793,2
699,196.0,74.0,3071.954081632653,2
700,550.0,94.0,3074.5581818181813,6
701,986.0,220.0,3079.6,19
702,230.0,59.0,3083.414347826087,7
