hex_id,population,pop_20_29,income_index_pln,n_obwody
816,1.0,0.0,3113.6,1
817,278.0,30.0,3061.5,1
825,419.0,53.0,3080.1999999999994,1
826,74.0,5.0,3080.2,1
833,563.0,50.0,3105.4,1
836,955.0,103.0,3106.0,2
837,417.0,41.0,3106.0,1
838,485.0,49.0,3106.0,1
839,458.0,55.0,3124.4,2
840,922.0,130.0,3124.3999999999996,2
841,960.0,143.0,3124.4,4
842,2284.0,543.0,3163.0,6
843,785.0,104.0,3098.9,2
844,1289.0,459.0,3142.6,5
845,1948.0,460.0,3147.1887063655035,9
846,113.0,0.0,2803.9,1
847,385.0,38.0,3091.9,1
848,28.0,4.0,3091.9,1
849,982.0,149.0,3070.0906313645623,8
850,122.0,26.0,3069.0,1
851,110.0,25.0,3157.9,1
852,557.0,232.0,3157.9000000000005,2
853,1264.0,251.0,3084.2495253164557,8
854,3618.0,515.0,3069.994416804864,15
855,494.0,85.0,3065.629149797571,3
856,3385.0,341.0,3062.082836041359,12
857,976.0,91.0,3065.1449795081967,3
860,9.0,0.0,3113.6,1
861,19.0,2.0,3060.5,1
862,66.0,7.0,3061.5,1
870,275.0,38.0,3080.2,1
874,207.0,19.0,3105.4,1
882,239.0,26.0,3106.0,1
885,128.0,22.0,3124.4,1
886,930.0,201.0,3140.670107526882,2
887,321.0,44.0,3098.9,1
892,197.0,23.0,3091.9,1
893,1495.0,183.0,3091.9,7
894,1918.0,242.0,3058.9978102189784,14
896,974.0,187.0,3149.941067761807,3
897,1919.0,443.0,3150.36294945284,8
898,1520.0,298.0,3119.6878289473684,7
899,1910.0,286.0,3078.0347643979053,6
900,3228.0,405.0,3077.073977695167,13
901,2858.0,255.0,3071.76011196641,7
902,831.0,119.0,3071.454512635379,3
903,15.0,1.0,3113.6,1
906,89.0,9.0,3060.5,1
908,63.0,16.0,3060.5,1
912,165.0,24.0,3095.8,1
915,965.0,83.0,3083.3199999999997,4
916,1058.0,127.0,3090.860491493384,5
923,5.0,0.0,3105.4,1
925,204.0,16.0,3105.4,1
928,19.0,0.0,3106.0,1
934,216.0,20.0,3098.9,1
936,856.0,159.0,3123.1,3
937,1487.0,358.0,3123.1,9
938,21.0,2.0,3091.9,1
939,688.0,109.0,3081.0449127906977,5
941,13.0,1.0,3072.4000000000005,1
942,692.0,175.0,3147.7,3
943,705.0,188.0,3150.651489361702,4
944,2227.0,288.0,3088.6894925909296,8
945,1607.0,161.0,3081.3057249533294,6
946,3905.0,408.0,3065.387861715749,11
947,1448.0,112.0,3073.6,1
953,31.0,7.0,3060.5,1
961,683.0,99.0,3095.8000000000006,2
974,5.0,0.0,3106.0,1
976,2.0,0.0,3106.0,1
981,55.0,10.0,3123.1,1
982,1281.0,195.0,3090.5441842310693,6
983,272.0,36.0,3123.1,2
984,138.0,12.0,3058.7,2
985,853.0,118.0,3069.2000000000003,6
988,504.0,76.0,3098.5416666666665,2
989,2575.0,285.0,3051.6485436893204,7
990,2884.0,326.0,3069.05592926491,8
991,1592.0,185.0,3062.6595477386936,6
992,217.0,26.0,3067.3000000000006,1
993,9.0,2.0,3067.3,1
996,73.0,8.0,3060.5,1
1000,223.0,24.0,3060.5,1
1001,44.0,4.0,3060.5,1
1022,122.0,17.0,3071.1,1
1023,854.0,214.0,3071.1000000000004,5
1024,324.0,116.0,3056.6,1
